date,open,high,low,close,volume,average,barCount
2006-12-04 08:30:00,140.24,140.645,140.24,140.585,-1,-1.0,-1
2006-12-04 09:00:00,140.585,140.8,140.535,140.655,-1,-1.0,-1
2006-12-04 09:30:00,140.655,140.705,140.395,140.645,-1,-1.0,-1
2006-12-04 10:00:00,140.645,141.11,140.635,141.015,-1,-1.0,-1
2006-12-04 10:30:00,141.015,141.025,140.85,140.945,-1,-1.0,-1
2006-12-04 11:00:00,140.945,140.995,140.835,140.835,-1,-1.0,-1
2006-12-04 11:30:00,140.835,141.055,140.825,141.035,-1,-1.0,-1
2006-12-04 12:00:00,141.035,141.195,141.015,141.155,-1,-1.0,-1
2006-12-04 12:30:00,141.155,141.485,141.145,141.395,-1,-1.0,-1
2006-12-04 13:00:00,141.395,141.425,141.225,141.295,-1,-1.0,-1
2006-12-04 13:30:00,141.295,141.53,141.26,141.53,-1,-1.0,-1
2006-12-04 14:00:00,141.53,141.53,141.235,141.245,-1,-1.0,-1
2006-12-04 14:30:00,141.245,141.365,141.175,141.315,-1,-1.0,-1
2006-12-04 15:00:00,141.315,141.325,141.255,141.295,-1,-1.0,-1
2006-12-05 08:30:00,141.585,141.595,141.275,141.465,-1,-1.0,-1
2006-12-05 09:00:00,141.465,141.945,141.46,141.635,-1,-1.0,-1
2006-12-05 09:30:00,141.635,141.71,141.525,141.705,-1,-1.0,-1
2006-12-05 10:00:00,141.705,141.745,141.575,141.735,-1,-1.0,-1
2006-12-05 10:30:00,141.735,141.85,141.605,141.615,-1,-1.0,-1
2006-12-05 11:00:00,141.615,141.65,141.485,141.65,-1,-1.0,-1
2006-12-05 11:30:00,141.65,141.765,141.55,141.735,-1,-1.0,-1
2006-12-05 12:00:00,141.735,141.805,141.605,141.715,-1,-1.0,-1
2006-12-05 12:30:00,141.715,141.795,141.645,141.725,-1,-1.0,-1
2006-12-05 13:00:00,141.725,141.895,141.645,141.83,-1,-1.0,-1
2006-12-05 13:30:00,141.83,141.945,141.8,141.815,-1,-1.0,-1
2006-12-05 14:00:00,141.815,141.885,141.685,141.77,-1,-1.0,-1
2006-12-05 14:30:00,141.77,141.885,141.7,141.885,-1,-1.0,-1
2006-12-05 15:00:00,141.885,141.935,141.875,141.93,-1,-1.0,-1
2006-12-06 08:30:00,141.855,141.885,141.605,141.655,-1,-1.0,-1
2006-12-06 09:00:00,141.655,141.895,141.515,141.845,-1,-1.0,-1
2006-12-06 09:30:00,141.845,141.96,141.75,141.775,-1,-1.0,-1
2006-12-06 10:00:00,141.775,141.965,141.76,141.915,-1,-1.0,-1
2006-12-06 10:30:00,141.915,141.92,141.765,141.765,-1,-1.0,-1
2006-12-06 11:00:00,141.765,141.875,141.695,141.815,-1,-1.0,-1
2006-12-06 11:30:00,141.815,142.03,141.745,141.945,-1,-1.0,-1
2006-12-06 12:00:00,141.945,142.05,141.885,141.915,-1,-1.0,-1
2006-12-06 12:30:00,141.915,141.995,141.755,141.855,-1,-1.0,-1
2006-12-06 13:00:00,141.855,141.935,141.815,141.825,-1,-1.0,-1
2006-12-06 13:30:00,141.825,141.885,141.735,141.815,-1,-1.0,-1
2006-12-06 14:00:00,141.815,141.815,141.6,141.685,-1,-1.0,-1
2006-12-06 14:30:00,141.685,141.765,141.595,141.75,-1,-1.0,-1
2006-12-06 15:00:00,141.75,141.775,141.695,141.775,-1,-1.0,-1
2006-12-07 08:30:00,142.03,142.29,141.965,142.115,-1,-1.0,-1
2006-12-07 09:00:00,142.115,142.115,141.785,141.835,-1,-1.0,-1
2006-12-07 09:30:00,141.835,141.865,141.45,141.59,-1,-1.0,-1
2006-12-07 10:00:00,141.59,141.685,141.445,141.505,-1,-1.0,-1
2006-12-07 10:30:00,141.505,141.81,141.505,141.745,-1,-1.0,-1
2006-12-07 11:00:00,141.745,141.805,141.655,141.765,-1,-1.0,-1
2006-12-07 11:30:00,141.765,141.775,141.61,141.655,-1,-1.0,-1
2006-12-07 12:00:00,141.655,141.865,141.625,141.855,-1,-1.0,-1
2006-12-07 12:30:00,141.855,141.885,141.685,141.685,-1,-1.0,-1
2006-12-07 13:00:00,141.685,141.695,141.345,141.395,-1,-1.0,-1
2006-12-07 13:30:00,141.395,141.535,141.365,141.375,-1,-1.0,-1
2006-12-07 14:00:00,141.375,141.38,141.115,141.3,-1,-1.0,-1
2006-12-07 14:30:00,141.3,141.355,141.125,141.21,-1,-1.0,-1
2006-12-07 15:00:00,141.21,141.265,141.175,141.19,-1,-1.0,-1
2006-12-08 08:30:00,141.125,141.535,141.02,141.255,-1,-1.0,-1
2006-12-08 09:00:00,141.255,141.255,140.795,141.005,-1,-1.0,-1
2006-12-08 09:30:00,141.005,141.355,140.945,141.235,-1,-1.0,-1
2006-12-08 10:00:00,141.235,141.755,141.23,141.72,-1,-1.0,-1
2006-12-08 10:30:00,141.72,141.885,141.545,141.545,-1,-1.0,-1
2006-12-08 11:00:00,141.545,141.705,141.47,141.595,-1,-1.0,-1
2006-12-08 11:30:00,141.595,141.615,141.365,141.595,-1,-1.0,-1
2006-12-08 12:00:00,141.595,141.595,141.425,141.455,-1,-1.0,-1
2006-12-08 12:30:00,141.455,141.525,141.355,141.405,-1,-1.0,-1
2006-12-08 13:00:00,141.405,141.525,141.295,141.355,-1,-1.0,-1
2006-12-08 13:30:00,141.355,141.675,141.325,141.585,-1,-1.0,-1
2006-12-08 14:00:00,141.585,141.625,141.515,141.555,-1,-1.0,-1
2006-12-08 14:30:00,141.555,141.555,141.305,141.405,-1,-1.0,-1
2006-12-08 15:00:00,141.405,141.435,141.335,141.395,-1,-1.0,-1
2006-12-11 08:30:00,141.425,141.675,141.335,141.635,-1,-1.0,-1
2006-12-11 09:00:00,141.635,142.065,141.555,141.865,-1,-1.0,-1
2006-12-11 09:30:00,141.865,141.925,141.785,141.825,-1,-1.0,-1
2006-12-11 10:00:00,141.825,141.94,141.79,141.885,-1,-1.0,-1
2006-12-11 10:30:00,141.885,141.915,141.795,141.875,-1,-1.0,-1
2006-12-11 11:00:00,141.875,141.905,141.595,141.675,-1,-1.0,-1
2006-12-11 11:30:00,141.675,141.78,141.675,141.735,-1,-1.0,-1
2006-12-11 12:00:00,141.735,141.885,141.675,141.815,-1,-1.0,-1
2006-12-11 12:30:00,141.815,141.885,141.77,141.85,-1,-1.0,-1
2006-12-11 13:00:00,141.85,141.855,141.785,141.83,-1,-1.0,-1
2006-12-11 13:30:00,141.83,141.865,141.755,141.755,-1,-1.0,-1
2006-12-11 14:00:00,141.755,141.855,141.725,141.765,-1,-1.0,-1
2006-12-11 14:30:00,141.765,141.775,141.665,141.755,-1,-1.0,-1
2006-12-11 15:00:00,141.755,141.85,141.745,141.845,-1,-1.0,-1
2006-12-12 08:30:00,141.675,141.755,141.595,141.685,-1,-1.0,-1
2006-12-12 09:00:00,141.685,141.74,141.555,141.735,-1,-1.0,-1
2006-12-12 09:30:00,141.735,141.855,141.675,141.695,-1,-1.0,-1
2006-12-12 10:00:00,141.695,141.795,141.675,141.785,-1,-1.0,-1
2006-12-12 10:30:00,141.785,141.785,141.495,141.515,-1,-1.0,-1
2006-12-12 11:00:00,141.515,141.535,140.915,141.02,-1,-1.0,-1
2006-12-12 11:30:00,141.02,141.215,140.995,141.185,-1,-1.0,-1
2006-12-12 12:00:00,141.185,141.215,141.145,141.215,-1,-1.0,-1
2006-12-12 12:30:00,141.215,141.345,141.205,141.255,-1,-1.0,-1
2006-12-12 13:00:00,141.255,141.695,141.085,141.59,-1,-1.0,-1
2006-12-12 13:30:00,141.59,141.695,141.275,141.57,-1,-1.0,-1
2006-12-12 14:00:00,141.57,141.705,141.45,141.545,-1,-1.0,-1
2006-12-12 14:30:00,141.545,141.685,141.485,141.625,-1,-1.0,-1
2006-12-12 15:00:00,141.625,141.765,141.625,141.675,-1,-1.0,-1
2006-12-13 08:30:00,142.23,142.255,141.965,142.075,-1,-1.0,-1
2006-12-13 09:00:00,142.075,142.095,141.71,141.845,-1,-1.0,-1
2006-12-13 09:30:00,141.845,141.855,141.575,141.835,-1,-1.0,-1
2006-12-13 10:00:00,141.835,141.975,141.765,141.975,-1,-1.0,-1
2006-12-13 10:30:00,141.975,142.0,141.88,142.0,-1,-1.0,-1
2006-12-13 11:00:00,142.0,142.015,141.775,141.785,-1,-1.0,-1
2006-12-13 11:30:00,141.785,141.865,141.715,141.825,-1,-1.0,-1
2006-12-13 12:00:00,141.825,141.925,141.795,141.865,-1,-1.0,-1
2006-12-13 12:30:00,141.865,141.87,141.615,141.745,-1,-1.0,-1
2006-12-13 13:00:00,141.745,141.865,141.715,141.755,-1,-1.0,-1
2006-12-13 13:30:00,141.755,141.765,141.63,141.675,-1,-1.0,-1
2006-12-13 14:00:00,141.675,141.805,141.645,141.76,-1,-1.0,-1
2006-12-13 14:30:00,141.76,141.97,141.735,141.84,-1,-1.0,-1
2006-12-13 15:00:00,141.84,141.915,141.835,141.885,-1,-1.0,-1
2006-12-14 08:30:00,141.875,142.795,141.845,142.695,-1,-1.0,-1
2006-12-14 09:00:00,142.695,142.975,142.575,142.725,-1,-1.0,-1
2006-12-14 09:30:00,142.725,142.9,142.545,142.765,-1,-1.0,-1
2006-12-14 10:00:00,142.765,142.85,142.685,142.755,-1,-1.0,-1
2006-12-14 10:30:00,142.755,142.8,142.705,142.755,-1,-1.0,-1
2006-12-14 11:00:00,142.755,142.795,142.695,142.765,-1,-1.0,-1
2006-12-14 11:30:00,142.765,142.895,142.755,142.855,-1,-1.0,-1
2006-12-14 12:00:00,142.855,142.945,142.775,142.915,-1,-1.0,-1
2006-12-14 12:30:00,142.915,143.0,142.825,142.915,-1,-1.0,-1
2006-12-14 13:00:00,142.915,142.98,142.845,142.945,-1,-1.0,-1
2006-12-14 13:30:00,142.945,143.185,142.945,143.145,-1,-1.0,-1
2006-12-14 14:00:00,143.145,143.175,142.995,143.115,-1,-1.0,-1
2006-12-14 14:30:00,143.115,143.225,142.975,142.975,-1,-1.0,-1
2006-12-14 15:00:00,142.975,143.075,142.97,143.065,-1,-1.0,-1
2006-12-15 08:30:00,142.645,142.765,142.465,142.685,-1,-1.0,-1
2006-12-15 09:00:00,142.685,142.7,142.56,142.66,-1,-1.0,-1
2006-12-15 09:30:00,142.66,142.81,142.65,142.795,-1,-1.0,-1
2006-12-15 10:00:00,142.795,142.865,142.655,142.655,-1,-1.0,-1
2006-12-15 10:30:00,142.655,142.705,142.605,142.675,-1,-1.0,-1
2006-12-15 11:00:00,142.675,142.685,142.365,142.455,-1,-1.0,-1
2006-12-15 11:30:00,142.455,142.655,142.435,142.505,-1,-1.0,-1
2006-12-15 12:00:00,142.505,142.575,142.445,142.465,-1,-1.0,-1
2006-12-15 12:30:00,142.465,142.485,142.255,142.435,-1,-1.0,-1
2006-12-15 13:00:00,142.435,142.565,142.365,142.565,-1,-1.0,-1
2006-12-15 13:30:00,142.565,142.575,142.455,142.555,-1,-1.0,-1
2006-12-15 14:00:00,142.555,142.565,142.435,142.435,-1,-1.0,-1
2006-12-15 14:30:00,142.435,142.485,142.345,142.385,-1,-1.0,-1
2006-12-15 15:00:00,142.385,142.445,142.32,142.32,-1,-1.0,-1
2006-12-18 08:30:00,142.54,142.855,142.475,142.805,-1,-1.0,-1
2006-12-18 09:00:00,142.805,142.865,142.695,142.695,-1,-1.0,-1
2006-12-18 09:30:00,142.695,142.705,142.535,142.565,-1,-1.0,-1
2006-12-18 10:00:00,142.565,142.585,142.425,142.505,-1,-1.0,-1
2006-12-18 10:30:00,142.505,142.565,142.305,142.345,-1,-1.0,-1
2006-12-18 11:00:00,142.345,142.355,142.095,142.315,-1,-1.0,-1
2006-12-18 11:30:00,142.315,142.395,142.315,142.325,-1,-1.0,-1
2006-12-18 12:00:00,142.325,142.38,142.185,142.285,-1,-1.0,-1
2006-12-18 12:30:00,142.285,142.475,142.275,142.385,-1,-1.0,-1
2006-12-18 13:00:00,142.385,142.42,142.2,142.225,-1,-1.0,-1
2006-12-18 13:30:00,142.225,142.255,141.895,141.975,-1,-1.0,-1
2006-12-18 14:00:00,141.975,141.975,141.76,141.895,-1,-1.0,-1
2006-12-18 14:30:00,141.895,141.995,141.895,141.935,-1,-1.0,-1
2006-12-18 15:00:00,141.935,141.985,141.925,141.96,-1,-1.0,-1
2006-12-19 08:30:00,141.525,141.665,141.2,141.515,-1,-1.0,-1
2006-12-19 09:00:00,141.515,141.825,141.505,141.705,-1,-1.0,-1
2006-12-19 09:30:00,141.705,141.925,141.675,141.895,-1,-1.0,-1
2006-12-19 10:00:00,141.895,141.995,141.645,141.675,-1,-1.0,-1
2006-12-19 10:30:00,141.675,141.745,141.555,141.63,-1,-1.0,-1
2006-12-19 11:00:00,141.63,141.795,141.465,141.585,-1,-1.0,-1
2006-12-19 11:30:00,141.585,141.775,141.585,141.695,-1,-1.0,-1
2006-12-19 12:00:00,141.695,141.725,141.555,141.595,-1,-1.0,-1
2006-12-19 12:30:00,141.595,141.935,141.585,141.89,-1,-1.0,-1
2006-12-19 13:00:00,141.89,142.245,141.885,142.045,-1,-1.0,-1
2006-12-19 13:30:00,142.045,142.285,142.005,142.235,-1,-1.0,-1
2006-12-19 14:00:00,142.235,142.555,142.235,142.37,-1,-1.0,-1
2006-12-19 14:30:00,142.37,142.405,142.275,142.285,-1,-1.0,-1
2006-12-19 15:00:00,142.285,142.285,142.17,142.17,-1,-1.0,-1
2006-12-20 08:30:00,142.285,142.525,142.235,142.515,-1,-1.0,-1
2006-12-20 09:00:00,142.515,142.655,142.425,142.465,-1,-1.0,-1
2006-12-20 09:30:00,142.465,142.615,142.46,142.59,-1,-1.0,-1
2006-12-20 10:00:00,142.59,142.655,142.485,142.495,-1,-1.0,-1
2006-12-20 10:30:00,142.495,142.555,142.475,142.545,-1,-1.0,-1
2006-12-20 11:00:00,142.545,142.585,142.495,142.525,-1,-1.0,-1
2006-12-20 11:30:00,142.525,142.535,142.405,142.455,-1,-1.0,-1
2006-12-20 12:00:00,142.455,142.465,142.205,142.245,-1,-1.0,-1
2006-12-20 12:30:00,142.245,142.245,142.075,142.195,-1,-1.0,-1
2006-12-20 13:00:00,142.195,142.365,142.17,142.255,-1,-1.0,-1
2006-12-20 13:30:00,142.255,142.315,142.165,142.2,-1,-1.0,-1
2006-12-20 14:00:00,142.2,142.275,142.155,142.245,-1,-1.0,-1
2006-12-20 14:30:00,142.245,142.275,142.085,142.085,-1,-1.0,-1
2006-12-20 15:00:00,142.085,142.13,142.025,142.125,-1,-1.0,-1
2006-12-21 08:30:00,142.275,142.42,142.19,142.255,-1,-1.0,-1
2006-12-21 09:00:00,142.255,142.325,142.055,142.115,-1,-1.0,-1
2006-12-21 09:30:00,142.115,142.25,141.96,141.965,-1,-1.0,-1
2006-12-21 10:00:00,141.965,142.185,141.955,142.105,-1,-1.0,-1
2006-12-21 10:30:00,142.105,142.17,142.005,142.035,-1,-1.0,-1
2006-12-21 11:00:00,142.035,142.035,141.675,141.735,-1,-1.0,-1
2006-12-21 11:30:00,141.735,141.745,141.48,141.575,-1,-1.0,-1
2006-12-21 12:00:00,141.575,141.625,141.405,141.625,-1,-1.0,-1
2006-12-21 12:30:00,141.625,141.695,141.405,141.405,-1,-1.0,-1
2006-12-21 13:00:00,141.405,141.645,141.335,141.585,-1,-1.0,-1
2006-12-21 13:30:00,141.585,141.685,141.45,141.565,-1,-1.0,-1
2006-12-21 14:00:00,141.565,141.765,141.535,141.605,-1,-1.0,-1
2006-12-21 14:30:00,141.605,141.665,141.585,141.625,-1,-1.0,-1
2006-12-21 15:00:00,141.625,141.655,141.525,141.625,-1,-1.0,-1
2006-12-22 08:30:00,141.625,141.635,140.925,141.15,-1,-1.0,-1
2006-12-22 09:00:00,141.15,141.465,141.015,141.445,-1,-1.0,-1
2006-12-22 09:30:00,141.445,141.475,141.235,141.245,-1,-1.0,-1
2006-12-22 10:00:00,141.245,141.305,140.995,141.055,-1,-1.0,-1
2006-12-22 10:30:00,141.055,141.145,140.93,140.935,-1,-1.0,-1
2006-12-22 11:00:00,140.935,140.985,140.785,140.865,-1,-1.0,-1
2006-12-22 11:30:00,140.865,141.075,140.83,140.975,-1,-1.0,-1
2006-12-22 12:00:00,140.975,140.975,140.8,140.815,-1,-1.0,-1
2006-12-22 12:30:00,140.815,141.055,140.8,141.045,-1,-1.0,-1
2006-12-22 13:00:00,141.045,141.105,140.955,141.0,-1,-1.0,-1
2006-12-22 13:30:00,141.0,141.085,140.945,141.055,-1,-1.0,-1
2006-12-22 14:00:00,141.055,141.185,141.045,141.105,-1,-1.0,-1
2006-12-22 14:30:00,141.105,141.145,140.85,140.85,-1,-1.0,-1
2006-12-22 15:00:00,140.85,140.855,140.675,140.715,-1,-1.0,-1
2006-12-26 08:30:00,140.815,141.42,140.78,141.215,-1,-1.0,-1
2006-12-26 09:00:00,141.215,141.295,141.145,141.225,-1,-1.0,-1
2006-12-26 09:30:00,141.225,141.245,141.065,141.085,-1,-1.0,-1
2006-12-26 10:00:00,141.085,141.255,141.065,141.245,-1,-1.0,-1
2006-12-26 10:30:00,141.245,141.275,141.215,141.27,-1,-1.0,-1
2006-12-26 11:00:00,141.27,141.27,141.175,141.175,-1,-1.0,-1
2006-12-26 11:30:00,141.175,141.205,141.155,141.175,-1,-1.0,-1
2006-12-26 12:00:00,141.175,141.245,141.155,141.215,-1,-1.0,-1
2006-12-26 12:30:00,141.215,141.385,141.215,141.355,-1,-1.0,-1
2006-12-26 13:00:00,141.355,141.375,141.325,141.355,-1,-1.0,-1
2006-12-26 13:30:00,141.355,141.385,141.265,141.275,-1,-1.0,-1
2006-12-26 14:00:00,141.275,141.375,141.275,141.365,-1,-1.0,-1
2006-12-26 14:30:00,141.365,141.575,141.365,141.545,-1,-1.0,-1
2006-12-26 15:00:00,141.545,141.605,141.505,141.54,-1,-1.0,-1
2006-12-27 08:30:00,141.86,142.335,141.835,142.125,-1,-1.0,-1
2006-12-27 09:00:00,142.125,142.245,142.0,142.165,-1,-1.0,-1
2006-12-27 09:30:00,142.165,142.195,141.985,142.175,-1,-1.0,-1
2006-12-27 10:00:00,142.175,142.275,142.155,142.205,-1,-1.0,-1
2006-12-27 10:30:00,142.205,142.275,142.155,142.205,-1,-1.0,-1
2006-12-27 11:00:00,142.205,142.215,142.155,142.185,-1,-1.0,-1
2006-12-27 11:30:00,142.185,142.255,142.155,142.165,-1,-1.0,-1
2006-12-27 12:00:00,142.165,142.225,142.165,142.225,-1,-1.0,-1
2006-12-27 12:30:00,142.225,142.295,142.215,142.295,-1,-1.0,-1
2006-12-27 13:00:00,142.295,142.445,142.295,142.365,-1,-1.0,-1
2006-12-27 13:30:00,142.365,142.445,142.355,142.435,-1,-1.0,-1
2006-12-27 14:00:00,142.435,142.545,142.425,142.5,-1,-1.0,-1
2006-12-27 14:30:00,142.5,142.595,142.455,142.585,-1,-1.0,-1
2006-12-27 15:00:00,142.585,142.585,142.485,142.49,-1,-1.0,-1
2006-12-28 08:30:00,142.4,142.495,142.105,142.265,-1,-1.0,-1
2006-12-28 09:00:00,142.265,142.485,142.16,142.195,-1,-1.0,-1
2006-12-28 09:30:00,142.195,142.315,142.15,142.165,-1,-1.0,-1
2006-12-28 10:00:00,142.165,142.255,142.085,142.235,-1,-1.0,-1
2006-12-28 10:30:00,142.235,142.275,142.065,142.105,-1,-1.0,-1
2006-12-28 11:00:00,142.105,142.185,142.015,142.185,-1,-1.0,-1
2006-12-28 11:30:00,142.185,142.255,142.175,142.205,-1,-1.0,-1
2006-12-28 12:00:00,142.205,142.225,142.145,142.17,-1,-1.0,-1
2006-12-28 12:30:00,142.17,142.315,142.165,142.275,-1,-1.0,-1
2006-12-28 13:00:00,142.275,142.525,142.275,142.415,-1,-1.0,-1
2006-12-28 13:30:00,142.415,142.515,142.41,142.495,-1,-1.0,-1
2006-12-28 14:00:00,142.495,142.565,142.335,142.335,-1,-1.0,-1
2006-12-28 14:30:00,142.335,142.415,142.185,142.195,-1,-1.0,-1
2006-12-28 15:00:00,142.195,142.255,142.11,142.19,-1,-1.0,-1
2006-12-29 08:30:00,142.095,142.455,141.985,142.345,-1,-1.0,-1
2006-12-29 09:00:00,142.345,142.535,142.335,142.385,-1,-1.0,-1
2006-12-29 09:30:00,142.385,142.445,142.225,142.295,-1,-1.0,-1
2006-12-29 10:00:00,142.295,142.295,142.155,142.165,-1,-1.0,-1
2006-12-29 10:30:00,142.165,142.265,142.165,142.205,-1,-1.0,-1
2006-12-29 11:00:00,142.205,142.265,142.205,142.225,-1,-1.0,-1
2006-12-29 11:30:00,142.225,142.225,142.075,142.145,-1,-1.0,-1
2006-12-29 12:00:00,142.145,142.205,142.13,142.14,-1,-1.0,-1
2006-12-29 12:30:00,142.14,142.225,142.075,142.185,-1,-1.0,-1
2006-12-29 13:00:00,142.185,142.205,142.055,142.065,-1,-1.0,-1
2006-12-29 13:30:00,142.065,142.07,141.97,142.055,-1,-1.0,-1
2006-12-29 14:00:00,142.055,142.095,141.495,141.565,-1,-1.0,-1
2006-12-29 14:30:00,141.565,141.975,141.48,141.51,-1,-1.0,-1
2006-12-29 15:00:00,141.51,141.775,141.455,141.655,-1,-1.0,-1
2007-01-03 08:30:00,142.255,142.445,141.945,142.06,-1,-1.0,-1
2007-01-03 09:00:00,142.06,142.825,142.015,142.715,-1,-1.0,-1
2007-01-03 09:30:00,142.715,142.795,142.555,142.585,-1,-1.0,-1
2007-01-03 10:00:00,142.585,142.65,142.535,142.575,-1,-1.0,-1
2007-01-03 10:30:00,142.575,142.685,142.56,142.585,-1,-1.0,-1
2007-01-03 11:00:00,142.585,142.62,142.395,142.405,-1,-1.0,-1
2007-01-03 11:30:00,142.405,142.59,142.405,142.565,-1,-1.0,-1
2007-01-03 12:00:00,142.565,142.595,142.07,142.175,-1,-1.0,-1
2007-01-03 12:30:00,142.175,142.19,142.02,142.065,-1,-1.0,-1
2007-01-03 13:00:00,142.065,142.21,141.2,141.455,-1,-1.0,-1
2007-01-03 13:30:00,141.455,141.515,140.6,140.705,-1,-1.0,-1
2007-01-03 14:00:00,140.705,141.165,140.665,141.055,-1,-1.0,-1
2007-01-03 14:30:00,141.055,141.5,141.055,141.46,-1,-1.0,-1
2007-01-03 15:00:00,141.46,141.535,141.355,141.395,-1,-1.0,-1
2007-01-04 08:30:00,141.24,141.485,140.95,141.275,-1,-1.0,-1
2007-01-04 09:00:00,141.275,141.325,140.62,140.885,-1,-1.0,-1
2007-01-04 09:30:00,140.885,141.485,140.875,141.4,-1,-1.0,-1
2007-01-04 10:00:00,141.4,141.595,141.335,141.375,-1,-1.0,-1
2007-01-04 10:30:00,141.375,141.65,141.325,141.465,-1,-1.0,-1
2007-01-04 11:00:00,141.465,141.55,141.35,141.405,-1,-1.0,-1
2007-01-04 11:30:00,141.405,141.525,141.365,141.425,-1,-1.0,-1
2007-01-04 12:00:00,141.425,141.495,141.125,141.285,-1,-1.0,-1
2007-01-04 12:30:00,141.285,141.395,141.105,141.295,-1,-1.0,-1
2007-01-04 13:00:00,141.295,141.375,141.18,141.31,-1,-1.0,-1
2007-01-04 13:30:00,141.31,141.78,141.285,141.765,-1,-1.0,-1
2007-01-04 14:00:00,141.765,141.845,141.705,141.735,-1,-1.0,-1
2007-01-04 14:30:00,141.735,142.04,141.635,141.655,-1,-1.0,-1
2007-01-04 15:00:00,141.655,141.705,141.595,141.69,-1,-1.0,-1
2007-01-05 08:30:00,141.325,141.36,140.815,140.915,-1,-1.0,-1
2007-01-05 09:00:00,140.915,141.305,140.865,141.155,-1,-1.0,-1
2007-01-05 09:30:00,141.155,141.24,141.005,141.005,-1,-1.0,-1
2007-01-05 10:00:00,141.005,141.105,140.425,140.425,-1,-1.0,-1
2007-01-05 10:30:00,140.425,140.675,140.4,140.665,-1,-1.0,-1
2007-01-05 11:00:00,140.665,140.835,140.655,140.785,-1,-1.0,-1
2007-01-05 11:30:00,140.785,140.935,140.755,140.785,-1,-1.0,-1
2007-01-05 12:00:00,140.785,140.925,140.585,140.815,-1,-1.0,-1
2007-01-05 12:30:00,140.815,140.935,140.635,140.845,-1,-1.0,-1
2007-01-05 13:00:00,140.845,140.915,140.605,140.73,-1,-1.0,-1
2007-01-05 13:30:00,140.73,140.825,140.645,140.645,-1,-1.0,-1
2007-01-05 14:00:00,140.645,140.875,140.465,140.825,-1,-1.0,-1
2007-01-05 14:30:00,140.825,140.965,140.685,140.745,-1,-1.0,-1
2007-01-05 15:00:00,140.745,140.785,140.505,140.565,-1,-1.0,-1
2007-01-08 08:30:00,140.815,140.875,140.445,140.535,-1,-1.0,-1
2007-01-08 09:00:00,140.535,140.725,140.265,140.375,-1,-1.0,-1
2007-01-08 09:30:00,140.375,140.805,140.355,140.435,-1,-1.0,-1
2007-01-08 10:00:00,140.435,140.89,140.405,140.675,-1,-1.0,-1
2007-01-08 10:30:00,140.675,140.835,140.595,140.795,-1,-1.0,-1
2007-01-08 11:00:00,140.795,140.825,140.625,140.64,-1,-1.0,-1
2007-01-08 11:30:00,140.64,140.745,140.545,140.685,-1,-1.0,-1
2007-01-08 12:00:00,140.685,140.705,140.56,140.675,-1,-1.0,-1
2007-01-08 12:30:00,140.675,141.135,140.67,141.065,-1,-1.0,-1
2007-01-08 13:00:00,141.065,141.295,140.99,141.225,-1,-1.0,-1
2007-01-08 13:30:00,141.225,141.24,141.005,141.005,-1,-1.0,-1
2007-01-08 14:00:00,141.005,141.395,140.995,141.225,-1,-1.0,-1
2007-01-08 14:30:00,141.225,141.345,141.13,141.17,-1,-1.0,-1
2007-01-08 15:00:00,141.17,141.24,141.105,141.195,-1,-1.0,-1
2007-01-09 08:30:00,141.295,141.45,141.015,141.125,-1,-1.0,-1
2007-01-09 09:00:00,141.125,141.39,140.95,141.31,-1,-1.0,-1
2007-01-09 09:30:00,141.31,141.465,141.195,141.225,-1,-1.0,-1
2007-01-09 10:00:00,141.225,141.325,140.735,140.775,-1,-1.0,-1
2007-01-09 10:30:00,140.775,140.885,140.485,140.555,-1,-1.0,-1
2007-01-09 11:00:00,140.555,140.695,140.415,140.51,-1,-1.0,-1
2007-01-09 11:30:00,140.51,140.725,140.455,140.615,-1,-1.0,-1
2007-01-09 12:00:00,140.615,140.865,140.585,140.755,-1,-1.0,-1
2007-01-09 12:30:00,140.755,141.105,140.755,140.925,-1,-1.0,-1
2007-01-09 13:00:00,140.925,141.235,140.925,140.955,-1,-1.0,-1
2007-01-09 13:30:00,140.955,141.125,140.805,141.045,-1,-1.0,-1
2007-01-09 14:00:00,141.045,141.195,140.925,141.175,-1,-1.0,-1
2007-01-09 14:30:00,141.175,141.345,141.045,141.115,-1,-1.0,-1
2007-01-09 15:00:00,141.115,141.135,141.015,141.045,-1,-1.0,-1
2007-01-10 08:30:00,140.585,140.715,140.315,140.615,-1,-1.0,-1
2007-01-10 09:00:00,140.615,140.975,140.56,140.765,-1,-1.0,-1
2007-01-10 09:30:00,140.765,141.045,140.635,140.935,-1,-1.0,-1
2007-01-10 10:00:00,140.935,140.935,140.665,140.695,-1,-1.0,-1
2007-01-10 10:30:00,140.695,140.905,140.605,140.855,-1,-1.0,-1
2007-01-10 11:00:00,140.855,140.905,140.695,140.7,-1,-1.0,-1
2007-01-10 11:30:00,140.7,140.975,140.605,140.895,-1,-1.0,-1
2007-01-10 12:00:00,140.895,141.09,140.865,141.055,-1,-1.0,-1
2007-01-10 12:30:00,141.055,141.34,140.915,141.195,-1,-1.0,-1
2007-01-10 13:00:00,141.195,141.375,141.155,141.185,-1,-1.0,-1
2007-01-10 13:30:00,141.185,141.405,141.115,141.285,-1,-1.0,-1
2007-01-10 14:00:00,141.285,141.42,141.265,141.405,-1,-1.0,-1
2007-01-10 14:30:00,141.405,141.505,141.315,141.395,-1,-1.0,-1
